Date,Open,High,Low,Close,Adj Close,Volume
2019-02-12,301.470001,304.320007,300.859985,304.109985,284.912537,840600
2019-02-13,305.000000,305.950012,303.679993,304.420013,285.202972,958500
2019-02-14,303.359985,304.000000,300.910004,301.000000,281.998901,888200
2019-02-15,304.010010,307.329987,304.010010,307.230011,287.835602,847700
2019-02-19,305.970001,306.589996,303.760010,305.179993,285.914978,929500
2019-02-20,305.000000,307.200012,304.290009,307.200012,287.807465,870600
2019-02-21,307.059998,307.170013,303.279999,304.510010,285.287323,1045000
2019-02-22,305.910004,307.359985,303.899994,307.130005,287.741882,581800
2019-02-25,308.890015,309.399994,305.549988,305.970001,286.655151,1088000
2019-02-26,305.600006,308.079987,305.010010,305.880005,286.570801,871600
2019-02-27,305.019989,307.940002,304.109985,307.579987,288.163452,1121300
2019-02-28,307.440002,311.750000,306.119995,309.410004,291.966339,1839100
2019-03-01,311.559998,311.559998,306.440002,309.470001,292.022888,1424900
2019-03-04,311.779999,311.779999,303.480011,304.690002,287.512390,1070900
2019-03-05,306.010010,307.220001,304.220001,305.760010,288.522034,907600
2019-03-06,306.480011,308.350006,303.320007,303.320007,286.219635,879200
2019-03-07,302.899994,303.200012,297.420013,303.010010,285.927094,1255500
2019-03-08,300.570007,301.690002,298.769989,300.950012,283.983246,1054100
2019-03-11,299.619995,304.579987,298.630005,304.399994,287.238708,1294400
2019-03-12,304.600006,305.309998,300.790009,301.920013,284.898529,1248800
2019-03-13,303.059998,304.559998,301.119995,303.450012,286.342346,1133400
2019-03-14,303.420013,304.459991,298.320007,298.510010,281.680817,1178400
2019-03-15,298.859985,299.230011,293.769989,296.149994,279.453888,4516500
2019-03-18,295.869995,298.359985,293.269989,297.640015,280.859894,1793600
2019-03-19,299.480011,302.140015,295.440002,296.600006,279.878510,1504000
2019-03-20,296.910004,298.709991,295.059998,295.980011,279.293427,1321800
2019-03-21,295.369995,300.070007,295.000000,299.010010,282.152679,1145700
2019-03-22,297.649994,298.399994,293.880005,294.010010,277.434509,942800
2019-03-25,294.410004,295.820007,292.529999,294.119995,277.538269,779700
2019-03-26,296.089996,297.600006,292.690002,294.920013,278.293243,882300
2019-03-27,295.619995,297.890015,292.850006,293.950012,277.377869,835600
2019-03-28,295.029999,295.940002,293.649994,295.600006,278.934875,567100
2019-03-29,297.500000,300.589996,296.739990,300.160004,283.237823,1212000
2019-04-01,302.559998,306.109985,301.839996,304.290009,287.134918,1153900
2019-04-02,304.869995,306.779999,302.869995,303.100006,286.012024,872600
2019-04-03,303.609985,304.399994,296.140015,297.269989,280.510712,1178300
2019-04-04,298.160004,302.049988,297.890015,299.670013,282.775391,789500
2019-04-05,299.910004,302.660004,299.709991,302.579987,285.521362,705200
2019-04-08,301.989990,305.859985,300.670013,305.660004,288.427734,1121400
2019-04-09,304.359985,304.579987,301.190002,302.679993,285.615662,867100
2019-04-10,302.230011,302.350006,297.329987,299.119995,282.256409,1226200
2019-04-11,300.230011,305.829987,300.000000,305.589996,288.361664,829500
2019-04-12,307.000000,309.779999,306.029999,309.700012,292.239899,891800
2019-04-15,309.959991,310.000000,307.540009,308.709991,291.305756,864800
2019-04-16,309.220001,310.630005,308.100006,310.059998,292.579620,833900
2019-04-17,311.220001,312.429993,309.779999,310.500000,292.994781,1041400
2019-04-18,311.029999,314.570007,309.470001,314.260010,296.542816,1107100
2019-04-22,314.250000,316.260010,313.269989,315.260010,297.486511,1319000
2019-04-23,326.519989,337.320007,324.519989,333.100006,314.320709,3425800
2019-04-24,333.899994,335.779999,327.839996,330.119995,311.508728,2089900
2019-04-25,330.250000,334.230011,328.459991,328.869995,310.329163,1506500
2019-04-26,329.600006,330.750000,327.079987,328.329987,309.819611,873200
2019-04-29,328.399994,331.149994,327.209991,328.589996,310.065002,969100
2019-04-30,329.519989,333.859985,328.459991,333.329987,314.537720,990000
2019-05-01,334.250000,337.209991,331.579987,331.850006,313.141205,1104300
2019-05-02,332.010010,332.700012,328.239990,332.549988,313.801697,962300
2019-05-03,333.579987,335.640015,331.200012,334.070007,315.236023,806700
2019-05-06,330.500000,336.529999,330.170013,335.720001,316.792999,812800
2019-05-07,334.739990,334.739990,328.839996,330.899994,312.244751,1176400
2019-05-08,330.899994,336.880005,330.350006,334.179993,315.339752,1083800
2019-05-09,334.000000,340.329987,331.940002,339.359985,320.227783,1496500
2019-05-10,337.410004,341.619995,335.269989,341.350006,322.105591,1204900
2019-05-13,335.250000,339.750000,333.200012,335.369995,316.462738,1504000
2019-05-14,336.010010,340.920013,334.750000,336.170013,317.217621,1171600
2019-05-15,335.290009,335.709991,329.929993,334.149994,315.311523,1127000
2019-05-16,335.920013,339.649994,334.850006,339.390015,320.256073,1092100
2019-05-17,336.459991,340.950012,336.459991,337.989990,318.935028,1268400
2019-05-20,337.239990,344.290009,337.239990,342.010010,322.728363,1388200
2019-05-21,343.600006,344.799988,339.500000,343.950012,324.558990,1097800
2019-05-22,343.290009,343.290009,339.880005,341.299988,322.058411,1049300
2019-05-23,339.720001,341.440002,336.079987,340.070007,320.897766,1461200
2019-05-24,340.670013,341.619995,337.269989,338.779999,319.680481,1293100
2019-05-28,338.959991,341.279999,337.100006,337.890015,318.840668,3559400
2019-05-29,336.779999,340.359985,335.279999,339.339996,320.208954,1184400
2019-05-30,340.000000,343.480011,339.750000,341.959991,322.681213,859100
2019-05-31,337.589996,341.140015,337.489990,338.540009,321.522491,1024000
2019-06-03,338.079987,344.779999,337.899994,344.570007,327.249420,1345100
2019-06-04,345.880005,349.679993,345.880005,349.350006,331.789185,1573300
2019-06-05,349.989990,352.859985,348.510010,352.700012,334.970734,1750500
2019-06-06,353.369995,354.339996,350.149994,352.519989,334.799805,1149800
2019-06-07,353.450012,356.149994,352.399994,355.230011,337.373596,1125800
2019-06-10,357.970001,358.630005,350.730011,351.600006,333.926056,1356200
2019-06-11,352.010010,352.549988,340.869995,344.040009,326.746033,1684300
2019-06-12,344.230011,346.140015,342.320007,345.510010,328.142151,1131900
2019-06-13,347.579987,349.709991,344.399994,349.079987,331.532715,1203900
2019-06-14,349.079987,352.459991,348.440002,350.140015,332.539429,1059400
2019-06-17,351.220001,352.410004,346.760010,348.690002,331.162354,904200
2019-06-18,349.489990,354.279999,348.390015,353.519989,335.749512,826400
2019-06-19,353.760010,356.549988,353.190002,355.730011,337.848450,816500
2019-06-20,357.769989,363.329987,357.709991,362.799988,344.563049,1048800
2019-06-21,362.230011,362.739990,357.570007,359.359985,341.295959,1544700
2019-06-24,360.440002,362.880005,359.739990,359.980011,341.884796,1766700
2019-06-25,360.000000,362.799988,359.739990,360.559998,342.435669,1168900
2019-06-26,361.640015,362.000000,357.000000,359.500000,341.428925,977700
2019-06-27,359.929993,360.519989,357.260010,359.089996,341.039520,826500
2019-06-28,359.480011,363.750000,357.670013,363.540009,345.265900,1369600
2019-07-01,365.410004,366.769989,361.049988,361.470001,343.299896,1003900
2019-07-02,361.579987,367.570007,361.070007,367.570007,349.093262,1052800
2019-07-03,367.940002,370.470001,365.350006,370.380005,351.762054,742100
2019-07-05,369.880005,370.829987,366.670013,369.920013,351.325134,716900
2019-07-08,368.540009,369.920013,366.779999,369.179993,350.622314,646600
2019-07-09,367.750000,370.250000,366.100006,369.730011,351.144684,651000
2019-07-10,370.000000,373.369995,367.839996,368.160004,349.653656,818700
2019-07-11,368.160004,369.380005,366.209991,368.230011,349.720123,1358000
2019-07-12,369.200012,369.510010,366.829987,369.450012,350.878815,1148700
2019-07-15,369.839996,370.010010,366.899994,367.690002,349.207214,1010700
2019-07-16,368.000000,368.420013,365.160004,365.350006,346.984863,1027100
2019-07-17,365.350006,365.470001,357.850006,358.470001,340.450684,1867000
2019-07-18,358.290009,358.380005,352.790009,356.209991,338.304260,1704900
2019-07-19,357.640015,359.100006,355.850006,356.959991,339.016571,1463300
2019-07-22,357.440002,358.470001,355.559998,357.630005,339.652924,1144700
2019-07-23,363.000000,363.000000,350.809998,357.799988,339.814362,2343900
2019-07-24,358.200012,368.989990,358.000000,368.899994,350.356415,1900400
2019-07-25,368.760010,372.709991,367.149994,370.320007,351.705017,1143300
2019-07-26,369.609985,370.709991,367.779999,369.459991,350.888275,791300
2019-07-29,369.410004,370.109985,367.950012,369.619995,351.040222,659200
2019-07-30,368.630005,370.670013,365.329987,365.989990,347.592682,699400
2019-07-31,365.910004,368.709991,359.290009,362.170013,343.964752,1037100
2019-08-01,361.720001,367.339996,359.190002,363.089996,344.838440,1220300
2019-08-02,364.130005,364.309998,359.489990,361.910004,343.717773,836300
2019-08-05,356.549988,361.100006,353.970001,358.429993,340.412689,1464600
2019-08-06,361.279999,366.890015,358.839996,366.779999,348.342957,1124900
2019-08-07,364.019989,370.929993,362.019989,369.299988,350.736328,1243000
2019-08-08,370.010010,378.399994,370.010010,377.170013,358.210693,1185800
2019-08-09,376.100006,379.359985,373.329987,377.010010,358.058746,872000
2019-08-12,375.000000,378.049988,373.600006,377.000000,358.049255,706100
2019-08-13,377.989990,381.510010,375.279999,377.220001,358.258148,1054900
2019-08-14,376.000000,376.000000,367.359985,368.940002,350.394379,1469100
2019-08-15,369.149994,374.570007,367.170013,373.459991,354.687225,1066900
2019-08-16,376.100006,378.339996,373.369995,377.000000,358.049255,821400
2019-08-19,379.750000,381.679993,378.519989,380.470001,361.344818,799900
2019-08-20,380.500000,384.100006,379.500000,381.750000,362.560425,920600
2019-08-21,384.000000,384.279999,379.290009,383.000000,363.747650,791500
2019-08-22,383.000000,386.649994,380.720001,385.880005,366.482910,742600
2019-08-23,385.279999,386.929993,374.609985,376.890015,357.944855,1392700
2019-08-26,380.000000,380.559998,375.500000,380.320007,361.202362,688100
2019-08-27,381.750000,382.209991,377.250000,379.989990,360.888977,760300
2019-08-28,379.040009,383.000000,376.769989,380.970001,361.819672,820500
2019-08-29,384.529999,385.779999,380.799988,384.429993,365.105713,1063500
2019-08-30,383.250000,384.739990,381.510010,384.109985,366.901581,760700
2019-09-03,380.989990,385.179993,379.790009,384.690002,367.455597,891700
2019-09-04,387.309998,389.700012,385.899994,389.079987,371.648895,792200
2019-09-05,390.480011,393.429993,384.980011,385.149994,367.894897,941500
2019-09-06,387.279999,388.450012,385.809998,386.559998,369.241760,701100
2019-09-09,387.950012,388.290009,380.040009,380.209991,363.176270,1146900
2019-09-10,377.290009,381.320007,370.459991,381.320007,364.236511,1297600
2019-09-11,381.200012,385.799988,380.059998,381.549988,364.456207,1125300
2019-09-12,384.489990,388.510010,383.269989,386.630005,369.308594,855100
2019-09-13,387.769989,387.769989,383.600006,384.859985,367.617920,898600
2019-09-16,388.899994,394.600006,386.890015,392.660004,375.068481,1689900
2019-09-17,392.470001,399.959991,388.429993,393.980011,376.329346,975800
2019-09-18,394.779999,397.230011,391.549988,397.040009,379.252228,780300
2019-09-19,397.140015,398.500000,393.029999,393.429993,375.804016,1044400
2019-09-20,394.489990,395.440002,388.049988,388.250000,370.856049,2106700
2019-09-23,388.070007,390.059998,386.109985,387.670013,370.302094,1132200
2019-09-24,390.000000,392.989990,387.209991,389.170013,371.734863,1162400
2019-09-25,390.579987,390.899994,387.709991,390.429993,372.938416,1336400
2019-09-26,391.250000,394.640015,388.929993,392.920013,375.316864,875400
2019-09-27,395.940002,395.950012,386.429993,387.869995,370.493103,751800
2019-09-30,388.559998,393.820007,388.420013,390.059998,372.584961,1293200
2019-10-01,391.429993,392.480011,383.890015,384.190002,366.977966,1240000
2019-10-02,382.739990,383.059998,374.070007,378.160004,361.218079,1759000
2019-10-03,378.869995,381.190002,374.329987,380.059998,363.032959,849800
2019-10-04,380.209991,385.239990,379.489990,384.950012,367.703949,762200
2019-10-07,385.010010,386.679993,382.690002,383.779999,366.586334,850100
2019-10-08,381.059998,385.799988,379.290009,382.119995,365.000702,1001300
2019-10-09,384.829987,386.329987,382.500000,384.609985,367.379089,712000
2019-10-10,383.989990,388.510010,383.200012,386.880005,369.547455,690200
2019-10-11,389.790009,390.730011,381.250000,381.470001,364.379852,1327000
2019-10-14,382.769989,385.369995,381.390015,382.609985,365.468781,622300
2019-10-15,383.690002,385.700012,382.070007,382.750000,365.602448,835300
2019-10-16,382.390015,384.390015,380.230011,382.839996,365.688446,851300
2019-10-17,383.549988,384.209991,376.290009,377.059998,360.167358,1004600
2019-10-18,376.720001,377.709991,368.000000,372.480011,355.792603,1935600
2019-10-21,374.010010,375.890015,372.730011,374.049988,357.292236,1160000
2019-10-22,363.000000,377.500000,363.000000,373.679993,356.938812,2567200
2019-10-23,373.779999,374.989990,368.730011,373.089996,356.375275,1279700
2019-10-24,373.760010,377.459991,372.000000,374.739990,357.951294,1126900
2019-10-25,374.380005,374.890015,369.540009,370.730011,354.120972,1173500
2019-10-28,371.390015,375.450012,370.119995,371.839996,355.181213,1321700
2019-10-29,371.649994,375.250000,370.040009,371.100006,354.474365,1298500
2019-10-30,373.220001,378.989990,371.470001,378.640015,361.676636,1064900
2019-10-31,377.920013,380.179993,375.260010,376.679993,359.804382,911800
2019-11-01,378.109985,380.950012,376.940002,379.170013,362.182922,915600
2019-11-04,379.929993,380.779999,372.179993,374.480011,357.702942,1117500
2019-11-05,374.059998,375.769989,371.309998,373.630005,356.891022,1364200
2019-11-06,374.489990,379.929993,374.029999,379.790009,362.775085,1505800
2019-11-07,380.339996,382.739990,377.910004,378.750000,361.781677,1157200
2019-11-08,377.600006,382.880005,377.600006,381.859985,364.752350,783500
2019-11-11,379.510010,383.410004,379.309998,381.380005,364.293823,580500
2019-11-12,381.559998,387.500000,381.559998,386.299988,368.993408,910700
2019-11-13,385.940002,390.519989,385.089996,387.690002,370.321136,956100
2019-11-14,387.279999,392.299988,387.279999,390.160004,372.680481,915600
2019-11-15,392.269989,394.489990,390.279999,393.549988,375.918610,1533600
2019-11-18,393.000000,395.679993,391.950012,392.760010,375.164032,827700
2019-11-19,394.000000,395.820007,390.529999,390.809998,373.301392,800300
2019-11-20,391.059998,393.540009,390.250000,392.700012,375.106689,907700
2019-11-21,390.859985,392.250000,389.320007,390.260010,372.776031,1416900
2019-11-22,390.190002,391.390015,387.820007,390.739990,373.234528,758600
2019-11-25,391.600006,393.100006,387.489990,389.980011,372.508575,801400
2019-11-26,390.600006,395.950012,389.980011,392.500000,374.915649,1206600
2019-11-27,393.630005,394.480011,391.619995,394.239990,376.577728,770300
2019-11-29,392.000000,392.200012,390.040009,391.029999,375.799286,401500
2019-12-02,390.709991,391.529999,383.440002,383.619995,368.677887,1283400
2019-12-03,381.429993,384.640015,380.140015,381.619995,366.755798,1384300
2019-12-04,383.529999,387.950012,382.279999,384.579987,369.600464,1081100
2019-12-05,386.059998,386.500000,383.010010,385.940002,370.907471,1203700
2019-12-06,387.170013,388.899994,385.100006,386.859985,371.791656,709600
2019-12-09,386.220001,387.420013,383.230011,383.339996,368.408813,821600
2019-12-10,383.500000,386.769989,383.250000,384.440002,369.465942,862100
2019-12-11,385.510010,386.609985,384.029999,386.239990,371.195831,578900
2019-12-12,386.000000,387.790009,383.450012,384.049988,369.091095,736100
2019-12-13,384.000000,387.779999,384.000000,386.470001,371.416870,658000
2019-12-16,387.899994,388.350006,384.049988,385.950012,370.917114,847500
2019-12-17,385.000000,388.000000,385.000000,386.890015,371.820557,730000
2019-12-18,387.399994,387.640015,379.660004,380.570007,365.746674,1526000
2019-12-19,380.989990,384.679993,380.230011,383.149994,368.226166,766300
2019-12-20,385.029999,386.640015,383.000000,386.470001,371.416870,1599600
2019-12-23,387.660004,394.690002,387.589996,391.899994,376.635376,1050400
2019-12-24,392.350006,392.350006,389.529999,390.170013,374.972717,516300
2019-12-26,390.899994,392.450012,390.480011,392.299988,377.019775,711600
2019-12-27,393.989990,394.500000,391.940002,393.600006,378.269135,728800
2019-12-30,393.649994,393.760010,390.869995,391.899994,376.635376,776900
2019-12-31,391.750000,391.980011,387.070007,389.380005,374.213501,775400
2020-01-02,392.859985,399.369995,390.950012,399.369995,383.814423,1258400
2020-01-03,404.019989,417.170013,403.000000,413.739990,397.624664,2990100
2020-01-06,417.989990,417.989990,407.690002,413.109985,397.019257,2477800
2020-01-07,411.250000,416.119995,408.290009,414.500000,398.355103,1059900
2020-01-08,417.059998,418.179993,409.720001,411.029999,395.020233,1708100
2020-01-09,410.489990,416.000000,410.000000,414.929993,398.768341,1064300
2020-01-10,415.000000,415.600006,412.480011,413.829987,397.711151,987800
2020-01-13,414.940002,420.959991,414.660004,419.019989,402.699036,986800
2020-01-14,417.589996,418.269989,415.070007,416.140015,399.931183,967200
2020-01-15,416.420013,421.480011,416.140015,420.950012,404.553864,833000
2020-01-16,423.130005,425.739990,420.670013,425.700012,409.118866,1085200
2020-01-17,426.609985,427.540009,424.500000,425.660004,409.080444,1195600
2020-01-21,424.420013,427.779999,423.010010,426.149994,409.551331,1071400
2020-01-22,427.500000,428.500000,424.359985,424.420013,407.888733,918700
2020-01-23,424.059998,429.559998,424.000000,428.779999,412.078888,978400
2020-01-24,429.899994,433.519989,429.690002,432.500000,415.653931,1086700
2020-01-27,425.859985,434.450012,425.859985,432.380005,415.538696,1737900
2020-01-28,434.769989,438.989990,426.269989,437.170013,420.142120,2063200
2020-01-29,437.720001,437.989990,431.019989,433.839996,416.941772,1268500
2020-01-30,430.339996,437.000000,430.339996,435.899994,418.921539,1210200
2020-01-31,434.929993,435.570007,426.100006,428.119995,411.444550,1650100
2020-02-03,429.519989,430.000000,422.040009,423.859985,407.350494,1795800
2020-02-04,425.459991,431.989990,425.459991,430.779999,414.001007,1216300
2020-02-05,433.320007,435.920013,429.019989,435.190002,418.239197,1251800
2020-02-06,435.559998,439.859985,434.910004,438.970001,421.871979,833500
2020-02-07,438.140015,441.209991,437.290009,439.170013,422.064209,883800
2020-02-10,439.000000,441.519989,437.820007,439.760010,422.631226,870400
2020-02-11,441.359985,442.529999,437.470001,439.850006,422.717743,744600
2020-02-12,439.010010,439.690002,434.600006,436.600006,419.594238,1419200
2020-02-13,435.799988,439.290009,434.299988,434.700012,417.768280,800200
2020-02-14,434.980011,438.470001,434.309998,437.850006,420.795593,948600
2020-02-18,437.000000,438.950012,434.010010,435.549988,418.585144,776100
2020-02-19,437.000000,438.269989,434.399994,434.480011,417.556885,787200
2020-02-20,433.630005,434.989990,424.160004,425.970001,409.378326,1190600
2020-02-21,425.119995,428.720001,422.660004,427.799988,411.137054,1055500
2020-02-24,419.649994,424.200012,418.100006,419.350006,403.016174,1117800
2020-02-25,420.100006,421.730011,397.529999,400.359985,384.765839,1600100
2020-02-26,400.309998,410.519989,399.339996,400.899994,385.284821,1678000
2020-02-27,393.519989,399.010010,384.329987,384.600006,369.619690,1894100
2020-02-28,369.859985,373.820007,360.339996,369.869995,357.695557,3363800
2020-03-02,371.350006,383.100006,360.570007,381.350006,368.797699,2859900
2020-03-03,384.839996,396.899994,376.589996,377.399994,364.977692,2531400
2020-03-04,385.420013,402.959991,383.190002,402.029999,388.796997,2025800
2020-03-05,393.920013,397.850006,382.220001,384.700012,372.037445,1967200
2020-03-06,372.089996,384.950012,368.459991,382.470001,369.880798,2161000
2020-03-09,359.980011,369.470001,351.269989,352.029999,340.442749,3086700
2020-03-10,363.010010,367.670013,350.600006,367.170013,355.084442,2505600
2020-03-11,356.570007,365.890015,349.790009,356.929993,345.181488,1950800
2020-03-12,322.000000,339.420013,310.079987,311.380005,301.130768,3892600
2020-03-13,327.329987,329.160004,303.100006,328.589996,317.774292,3877800
2020-03-16,295.010010,311.559998,285.000000,287.940002,278.462311,2351500
2020-03-17,293.000000,319.470001,287.149994,318.829987,308.335541,2626200
2020-03-18,296.920013,339.230011,296.040009,333.410004,322.435669,3589400
2020-03-19,333.410004,334.100006,311.209991,314.200012,303.857941,2836700
2020-03-20,314.200012,315.839996,288.209991,291.220001,281.634369,3040100
2020-03-23,285.000000,287.059998,266.109985,276.799988,267.688965,3172100
2020-03-24,287.970001,294.989990,280.239990,288.910004,279.400391,3088400
2020-03-25,300.619995,329.820007,293.609985,319.670013,309.147919,2950100
2020-03-26,326.000000,352.100006,324.010010,350.329987,338.798706,2680900
2020-03-27,339.989990,365.089996,335.010010,348.380005,336.912933,3562800
2020-03-30,351.489990,356.480011,342.279999,348.850006,337.367462,1756300
2020-03-31,344.809998,346.920013,336.239990,338.950012,327.793304,2169300
2020-04-01,324.829987,340.989990,322.010010,338.519989,327.377472,2082300
2020-04-02,335.250000,354.000000,334.549988,353.959991,342.309235,1896200
2020-04-03,352.000000,355.839996,349.609985,350.500000,338.963135,2113200
2020-04-06,361.910004,369.950012,361.910004,367.950012,355.838776,2525400
2020-04-07,380.500000,381.899994,354.049988,355.279999,343.585785,2101500
2020-04-08,361.369995,372.649994,358.589996,361.410004,349.514038,1447700
2020-04-09,369.739990,376.329987,363.519989,371.000000,358.788361,1629400
2020-04-13,370.950012,373.989990,365.709991,369.940002,357.763245,1237200
2020-04-14,378.290009,386.579987,374.549988,380.029999,367.521118,1653400
2020-04-15,376.750000,376.750000,367.359985,374.380005,362.057098,1251500
2020-04-16,373.609985,381.299988,372.500000,377.880005,365.441925,1568400
2020-04-17,387.420013,402.450012,384.829987,401.510010,388.294098,1768400
2020-04-20,394.079987,399.970001,383.209991,383.209991,370.596466,1487200
2020-04-21,383.010010,392.540009,371.010010,373.440002,361.148071,2042000
2020-04-22,383.489990,383.940002,375.329987,380.399994,367.878967,1188400
2020-04-23,382.750000,384.869995,376.190002,376.730011,364.329773,1164400
2020-04-24,378.720001,384.059998,372.980011,381.769989,369.203857,1029200
2020-04-27,383.910004,384.040009,378.000000,378.570007,366.109222,1457400
2020-04-28,381.859985,387.829987,380.420013,384.730011,372.066437,1313900
2020-04-29,388.160004,393.510010,379.500000,387.910004,375.141785,1500400
2020-04-30,383.100006,391.440002,380.440002,389.059998,376.253906,1343300
2020-05-01,385.640015,387.410004,381.089996,383.470001,370.847900,911600
2020-05-04,382.019989,382.970001,374.130005,380.160004,367.646881,1077900
2020-05-05,382.410004,392.779999,381.589996,390.299988,377.453064,1270900
2020-05-06,390.890015,390.890015,378.410004,378.579987,366.118835,1089800
2020-05-07,383.010010,384.130005,376.000000,376.540009,364.146027,1462000
2020-05-08,378.029999,381.130005,376.250000,378.399994,365.944794,1130400
2020-05-11,375.000000,379.500000,374.140015,376.559998,364.165344,1287800
2020-05-12,378.000000,382.440002,371.029999,371.109985,358.894684,1447700
2020-05-13,371.279999,372.459991,362.010010,364.179993,352.192810,1287400
2020-05-14,360.989990,361.540009,352.260010,356.279999,344.552917,1776400
2020-05-15,352.529999,361.510010,352.320007,360.399994,348.537262,1854500
2020-05-18,371.209991,380.489990,366.019989,377.540009,365.113129,1879700
2020-05-19,378.070007,382.459991,371.239990,371.480011,359.252533,1087100
2020-05-20,372.440002,374.000000,362.109985,362.510010,350.577850,1880500
2020-05-21,362.690002,370.029999,362.600006,368.820007,356.680115,1179100
2020-05-22,369.859985,370.160004,365.619995,369.000000,356.854187,752600
2020-05-26,376.950012,376.950012,370.570007,372.200012,359.948883,1596100
2020-05-27,376.779999,397.119995,376.579987,397.119995,384.048615,1986900
2020-05-28,401.459991,404.260010,398.160004,398.440002,385.325165,1487900
2020-05-29,396.040009,396.239990,384.769989,388.440002,377.930786,1733800
2020-06-01,388.940002,394.000000,387.309998,388.959991,378.436707,1090300
2020-06-02,388.640015,393.230011,386.989990,389.769989,379.224762,1404700
2020-06-03,393.649994,403.600006,392.589996,402.630005,391.736877,1382200
2020-06-04,401.779999,404.869995,399.000000,403.670013,392.748718,1261700
2020-06-05,410.000000,416.000000,406.450012,410.750000,399.637207,1702500
2020-06-08,415.000000,417.619995,411.750000,414.299988,403.091125,1294600
2020-06-09,410.529999,411.940002,407.000000,408.559998,397.506409,1188400
2020-06-10,406.500000,409.100006,403.450012,403.769989,392.846008,1188200
2020-06-11,392.690002,397.309998,383.570007,383.880005,373.494141,1698800
2020-06-12,393.329987,394.429993,376.470001,381.869995,371.538544,1788100
2020-06-15,373.279999,377.149994,367.549988,373.279999,363.180939,2271300
2020-06-16,386.559998,391.790009,379.579987,382.769989,372.414154,2038600
2020-06-17,382.500000,386.239990,376.920013,382.109985,371.772003,1519000
2020-06-18,379.679993,381.320007,376.070007,378.390015,368.152710,1562000
2020-06-19,383.339996,383.589996,372.000000,372.200012,362.130127,4322200
2020-06-22,372.260010,376.839996,370.440002,375.959991,365.788422,1370600
2020-06-23,378.250000,378.779999,371.040009,371.700012,361.643677,1469300
2020-06-24,370.899994,371.230011,358.320007,359.820007,350.085083,2302800
2020-06-25,357.859985,363.309998,353.329987,362.820007,353.003937,1391600
2020-06-26,359.559998,367.420013,355.010010,356.760010,347.107849,2008600
2020-06-29,360.390015,367.500000,359.489990,367.500000,357.557312,1073000
2020-06-30,365.350006,367.250000,362.410004,364.920013,355.047089,1482100
2020-07-01,366.339996,368.290009,360.309998,360.420013,350.668884,1430100
2020-07-02,363.529999,366.070007,360.690002,362.000000,352.206116,1396000
2020-07-06,366.480011,367.119995,360.839996,362.589996,352.780090,1202300
2020-07-07,362.589996,362.920013,352.779999,353.269989,343.712280,1395900
2020-07-08,353.500000,357.299988,348.630005,350.230011,340.754547,1965100
2020-07-09,348.000000,349.489990,339.179993,339.959991,330.762390,1823800
2020-07-10,342.329987,349.329987,341.660004,349.250000,339.801086,1514200
2020-07-13,353.600006,357.019989,348.600006,353.059998,343.507965,2031300
2020-07-14,349.130005,355.920013,349.000000,355.660004,346.037628,1651900
2020-07-15,361.640015,365.579987,360.559998,364.559998,354.696838,1617300
2020-07-16,362.299988,365.940002,359.019989,365.880005,355.981171,955400
2020-07-17,366.299988,369.000000,362.850006,368.500000,358.530212,1135500
2020-07-20,369.000000,369.000000,362.429993,365.529999,355.640594,1444500
2020-07-21,377.980011,378.899994,370.579987,375.119995,364.971161,1997300
2020-07-22,376.709991,394.670013,375.619995,394.079987,383.418182,2280700
2020-07-23,393.769989,394.149994,385.709991,387.619995,377.132935,1442800
2020-07-24,388.000000,393.489990,383.609985,386.209991,375.761078,1305700
2020-07-27,384.730011,385.989990,380.109985,382.089996,371.752563,1047000
2020-07-28,382.000000,390.209991,382.000000,386.660004,376.198914,1132100
2020-07-29,389.559998,390.470001,384.630005,387.299988,376.821594,1209600
2020-07-30,382.709991,385.839996,380.859985,381.720001,371.392578,983300
2020-07-31,380.549988,381.369995,373.679993,378.970001,368.716980,1101800
2020-08-03,376.839996,378.410004,371.440002,377.100006,366.897583,923100
2020-08-04,379.079987,380.839996,376.290009,377.989990,367.763489,900600
2020-08-05,380.000000,384.869995,378.269989,383.500000,373.124420,1018500
2020-08-06,381.779999,383.190002,378.089996,379.739990,369.466125,698500
2020-08-07,380.010010,386.660004,378.760010,385.619995,375.187073,924900
2020-08-10,386.019989,391.109985,385.959991,389.260010,378.728607,856000
2020-08-11,391.510010,399.489990,391.329987,391.959991,381.355499,1312800
2020-08-12,394.019989,396.519989,391.290009,392.440002,381.822540,878500
2020-08-13,390.350006,394.049988,387.000000,389.239990,378.709106,1053600
2020-08-14,388.640015,394.200012,388.019989,391.420013,380.830170,648600
2020-08-17,393.980011,395.190002,387.730011,388.959991,378.436707,864100
2020-08-18,389.170013,391.910004,388.339996,390.260010,379.701569,806100
2020-08-19,390.079987,391.970001,388.839996,390.049988,379.497192,717400
2020-08-20,388.279999,389.200012,383.579987,387.880005,377.385895,1203700
2020-08-21,387.709991,390.790009,386.859985,389.570007,379.030212,996000
2020-08-24,390.829987,395.570007,389.899994,395.040009,384.352203,1006400
2020-08-25,395.720001,402.380005,392.399994,394.839996,384.157623,987400
2020-08-26,393.000000,397.660004,390.559998,395.440002,384.741394,908600
2020-08-27,396.839996,400.089996,394.880005,395.019989,384.332733,700300
2020-08-28,395.510010,396.000000,391.730011,395.589996,384.887299,728300
